risk_score,is_anomaly,actual_fraud,correct_prediction
0.031459295927270925,0,0,1
0.12069016305628157,0,0,1
0.02231109393788051,0,0,1
0.04004943992224299,0,0,1
0.21753698284337816,0,1,0
0.03649993337487029,0,0,1
0.02611872332364926,0,0,1
0.019916402213074624,0,0,1
0.026095375121398322,0,0,1
0.03738467193323747,0,0,1
0.04020876625411844,0,0,1
0.01756675536930019,0,0,1
0.013983324599218538,0,0,1
0.04226170259133239,0,0,1
0.033720005699999486,0,0,1
0.16551418689394878,0,0,1
0.02266255087148625,0,0,1
0.04515543996143567,0,0,1
0.042754890801139034,0,0,1
0.05100898265673874,0,0,1
0.0847312801697531,0,0,1
0.02499672212213484,0,0,1
0.061396849002357756,0,0,1
0.07198036206241791,0,0,1
0.026521519167226646,0,0,1
0.031050480766065734,0,0,1
0.04731320768671432,0,0,1
0.0701234386188467,0,0,1
0.07200135797263793,0,0,1
0.11383858876800407,0,0,1
0.04050756516023144,0,0,1
0.0070743083896111164,0,0,1
0.09306478137560581,0,0,1
0.09193547283138333,0,0,1
0.02617574896759096,0,0,1
0.211305050116665,0,0,1
0.05742006739210703,0,0,1
0.0726189103443984,0,0,1
0.009703298688284944,0,0,1
0.04919110222908161,0,0,1
0.03430930558821483,0,0,1
0.015032118164926377,0,0,1
0.12114315530973002,0,0,1
0.046468887927847355,0,0,1
0.07193043978225928,0,0,1
0.02433431974445741,0,0,1
0.037912262097463297,0,0,1
0.036513816584228316,0,0,1
0.0323718307402332,0,0,1
0.1974297514427261,0,0,1
0.06459157426178512,0,0,1
0.05248302877655928,0,0,1
0.08236168244821733,0,0,1
0.06144074399608359,0,0,1
0.03971724418382876,0,0,1
0.08456335105974874,0,0,1
0.08513333919827323,0,0,1
0.05806657634977188,0,0,1
0.026740992636237526,0,0,1
0.03459991183818236,0,0,1
0.02659790215653177,0,0,1
0.07487333976409864,0,0,1
0.16425264890093277,0,0,1
0.015957044560818857,0,0,1
0.021851347977159905,0,0,1
0.027089781355872897,0,0,1
0.03223086717203916,0,0,1
0.022325859163394912,0,0,1
0.01796690294605847,0,0,1
0.06871938382402883,0,0,1
0.08620178123201583,0,0,1
0.04266562811435215,0,0,1
0.03851864862463028,0,0,1
0.03406182901581167,0,0,1
0.0469783605360907,0,0,1
0.02521442297534202,0,0,1
0.021841400511555607,0,0,1
0.10703138351237225,0,0,1
0.03957611049242775,0,0,1
0.07247936474034844,0,0,1
0.01657834736527102,0,0,1
0.03982407417874676,0,0,1
0.24717510143482063,1,0,0
0.09617365279498706,0,0,1
0.034036257739820594,0,0,1
0.030555041098321477,0,0,1
0.04770255487072783,0,0,1
0.01335582348845108,0,0,1
0.0675030603654343,0,0,1
0.021097112769618055,0,0,1
0.014312239713875186,0,0,1
0.008640192378662226,0,0,1
0.056345493739967334,0,0,1
0.03302858265097159,0,0,1
0.0914077863142689,0,0,1
0.009333245934618395,0,0,1
0.03990308627025221,0,0,1
0.022195040926119146,0,0,1
0.19019376081141842,0,0,1
0.13133054218611728,0,0,1
0.03164745037766783,0,0,1
0.05247429191845216,0,0,1
0.040592263262645666,0,0,1
0.06001494703702989,0,0,1
0.046232691906368584,0,0,1
0.03427753736912315,0,0,1
0.1054400733005962,0,0,1
0.01902914005183094,0,0,1
0.04007781639240719,0,0,1
0.026463304753945205,0,0,1
0.04956685704846862,0,0,1
0.038262502498292085,0,0,1
0.2690410263104013,1,0,0
0.023493531201346052,0,0,1
0.032297464173320245,0,0,1
0.032299208630182784,0,0,1
0.022354419696927218,0,0,1
0.019667015752617135,0,0,1
0.024619933860131813,0,0,1
0.012163733588284752,0,0,1
0.09369796507220209,0,0,1
0.056245727707980996,0,0,1
0.037569208217636874,0,0,1
0.06658478970495937,0,0,1
0.03703190874022775,0,0,1
0.16148592294431,0,0,1
0.1208589247239712,0,0,1
0.06493957726062445,0,0,1
0.019329592760708312,0,0,1
0.015388260693098442,0,0,1
0.028821623252677474,0,0,1
0.09194329355173698,0,0,1
0.15373160434324398,0,0,1
0.0168828852457231,0,0,1
0.1939943188369428,0,0,1
0.1301355686987607,0,0,1
0.027983112946744115,0,0,1
0.019218923459380255,0,0,1
0.025516043960259416,0,0,1
0.022586908930900894,0,0,1
0.11151895061469426,0,0,1
0.02501074139827566,0,0,1
0.0799597574873933,0,0,1
0.047647409978148376,0,0,1
0.053527561597112736,0,0,1
0.06953510263035412,0,0,1
0.05308756431512949,0,0,1
0.026755830741056495,0,0,1
0.055476067270228226,0,0,1
0.014408091644477206,0,0,1
0.045072826586022165,0,0,1
0.05448619961766099,0,0,1
0.06788045971990235,0,0,1
0.023183619886787965,0,0,1
0.06109744008880824,0,0,1
0.03676230311241406,0,0,1
0.02182236372883477,0,0,1
0.03076959961186494,0,0,1
0.05836078181004764,0,0,1
0.10281271406427119,0,0,1
0.042333155424632896,0,0,1
0.03873740394851499,0,0,1
0.035336691378335325,0,0,1
0.09150141108744214,0,0,1
0.06346171194054606,0,0,1
0.07089799970679546,0,0,1
0.10011881993418255,0,0,1
0.28759718626088293,1,1,1
0.034606387905140146,0,0,1
0.039181874180013065,0,0,1
0.08426814316366861,0,0,1
0.023881024945037344,0,0,1
0.09801968714379417,0,0,1
0.05321003992652695,0,0,1
0.04136616448204369,0,0,1
0.03350948144172039,0,0,1
0.019074389040987016,0,0,1
0.1215243904714815,0,0,1
0.2664486243911559,1,0,0
0.028480385413452835,0,0,1
0.04258716562234564,0,0,1
0.041947449296732484,0,0,1
0.031836919689540895,0,0,1
0.0897289179892391,0,0,1
0.040288903224766213,0,0,1
0.10481379060649158,0,0,1
0.07432228316499467,0,0,1
0.02512646614573035,0,0,1
0.04859793855429479,0,0,1
0.016051425751543214,0,0,1
0.047956461625758395,0,0,1
0.040741273602447836,0,0,1
0.014794081952269167,0,0,1
0.02933243620412984,0,0,1
0.05885561133730252,0,0,1
0.017324855685753482,0,0,1
0.20853320452933577,0,0,1
0.04995882970648282,0,0,1
0.018329890777360625,0,0,1
0.02990794985919476,0,0,1
0.04209433284450812,0,0,1
0.024504964395107808,0,0,1
0.06977794117696805,0,0,1
0.0255605126839062,0,0,1
0.02072045667894542,0,0,1
0.02861912600639331,0,0,1
0.008178759716601024,0,0,1
0.02515196189982265,0,0,1
0.06417145843148779,0,0,1
0.0960052455528236,0,0,1
0.025226269025469473,0,0,1
0.013509654420679662,0,0,1
0.05704851922124443,0,0,1
0.013532319480206478,0,0,1
0.03722971245118958,0,0,1
0.07408544435652865,0,0,1
0.021629966903682483,0,0,1
0.06103212228495938,0,0,1
0.04499377664719206,0,0,1
0.1510273945660792,0,0,1
0.029101312699686386,0,0,1
0.06623901838078239,0,0,1
0.03717360165663151,0,0,1
0.0746928527797178,0,0,1
0.02460925222390147,0,0,1
0.06693513299108755,0,0,1
0.06843224086914801,0,0,1
0.018531194405690666,0,0,1
0.029342709556809152,0,0,1
0.2152622335121466,0,0,1
0.15816620798715728,0,0,1
0.33046320487627096,1,1,1
0.02970672988323446,0,0,1
0.2429425587811001,1,0,0
0.011323294059672206,0,0,1
0.10488212102161798,0,0,1
0.04340190292428152,0,0,1
0.07946120019194411,0,0,1
0.22430451101989862,0,0,1
0.04074839498460998,0,0,1
0.02599335167680694,0,0,1
0.03913412674633445,0,0,1
0.01918727066215222,0,0,1
0.016470881040561356,0,0,1
0.010298843463566465,0,0,1
0.030287717898120035,0,0,1
0.048435996787832725,0,0,1
0.058974429585260085,0,0,1
0.042065600366548536,0,0,1
0.02343280473526217,0,0,1
0.0807445152890895,0,0,1
0.01929282816230198,0,0,1
0.01830146426403667,0,0,1
0.04346230465394147,0,0,1
0.014689435395775318,0,0,1
0.026608384425853403,0,0,1
0.01606280238355251,0,0,1
0.09382437369522068,0,0,1
0.34351420758959966,1,1,1
0.025940671660156612,0,0,1
0.02714882907870204,0,0,1
0.013942220470192623,0,0,1
0.04314289531378166,0,0,1
0.03371841302629388,0,0,1
0.01059239458730652,0,0,1
0.061230172374214686,0,0,1
0.027021501462565854,0,0,1
0.08642663202440638,0,0,1
0.04915365298538188,0,0,1
0.02068673978139954,0,0,1
0.04411011252129957,0,0,1
0.11584396214331827,0,0,1
0.03683174758950096,0,0,1
0.017897086667141848,0,0,1
0.09606191434838733,0,0,1
0.09543994743318548,0,0,1
0.004775346775298761,0,0,1
0.018114652320525868,0,0,1
0.030546005315427813,0,0,1
0.026560026832681282,0,0,1
0.12703065511232148,0,0,1
0.04849979404943037,0,0,1
0.012531102418533767,0,0,1
0.04975619933468125,0,0,1
0.14279244608373776,0,1,0
0.027839060180632712,0,0,1
0.0336855764173668,0,0,1
0.08457576427863267,0,0,1
0.07242681370870893,0,0,1
0.057638248472951376,0,0,1
0.06486522302811042,0,0,1
0.028374859219288548,0,0,1
0.11712137347521195,0,1,0
0.06102193396801529,0,0,1
0.11865708119097695,0,0,1
0.03658450189211537,0,0,1
0.014920441907631643,0,0,1
0.03324412834991459,0,0,1
0.12377126501991344,0,0,1
0.025704040631330916,0,0,1
0.01744862332683019,0,0,1
0.03762656112856786,0,0,1
0.02853749690791596,0,0,1
0.019601185189186698,0,0,1
0.011718171680181832,0,0,1
0.07564685762690757,0,0,1
0.015155011928640882,0,0,1
0.05352562616933014,0,0,1
0.013351332817780004,0,0,1
0.32340472939511933,1,1,1
0.020364643153521333,0,0,1
0.038322483529097374,0,0,1
0.021650015955013723,0,0,1
0.02149799321189991,0,0,1
0.10915526887814044,0,0,1
0.028584162804637134,0,0,1
0.07663061719611254,0,0,1
0.13030863099147183,0,0,1
0.025525764244377136,0,0,1
0.3059697497098472,1,1,1
0.0849191309942273,0,0,1
0.06806578339637127,0,0,1
0.023359744502242184,0,0,1
0.025192102079726886,0,0,1
0.04488021270660758,0,0,1
0.09517622267934885,0,0,1
0.12662724340152415,0,0,1
0.05247492979532946,0,0,1
0.06125382078284447,0,0,1
0.1700238533919973,0,0,1
0.02444566231935037,0,0,1
0.00856108872813568,0,0,1
0.01976367619894661,0,0,1
0.04908500811296133,0,0,1
0.025378522222609078,0,0,1
0.07474545477392604,0,0,1
0.015859015950669273,0,0,1
0.07969242358639207,0,0,1
0.01900277164310906,0,0,1
0.048232891216355475,0,0,1
0.02669750548469387,0,0,1
0.028470079729510656,0,0,1
0.06139551331514308,0,0,1
0.0804162122935771,0,0,1
0.012204269269296474,0,0,1
0.03823014064242009,0,0,1
0.009039966301933999,0,0,1
0.03447882495382213,0,0,1
0.02376225236288909,0,0,1
0.05224406710164209,0,0,1
0.014642218078468217,0,0,1
0.10518576881228449,0,0,1
0.0913173819056606,0,0,1
0.027254474043496877,0,0,1
0.19285114954390914,0,0,1
0.10677472457978411,0,0,1
0.0375259914619712,0,0,1
0.11483654520128225,0,0,1
0.05152357183168856,0,0,1
0.04708392970587962,0,0,1
0.04583253499044546,0,0,1
0.24740956369806433,1,1,1
0.07367980401551644,0,0,1
0.04766521598254603,0,0,1
0.10808433067501179,0,0,1
0.07042915117574612,0,0,1
0.021136352528957736,0,0,1
0.1321170336459762,0,0,1
0.040322581192343686,0,0,1
0.048437913793437135,0,0,1
0.024225354407600142,0,0,1
0.08871437667049804,0,0,1
0.006782757008041984,0,0,1
0.01604608637474325,0,0,1
0.03009008297552307,0,0,1
0.1938587846281001,0,0,1
0.025540708396200974,0,0,1
0.15265911823840364,0,0,1
0.12098083439782126,0,0,1
0.029247883054487597,0,0,1
0.03590554486693134,0,0,1
0.020809652751664954,0,0,1
0.1485739259512529,0,0,1
0.15424778317747692,0,0,1
0.029216505542903802,0,0,1
0.028546755779927935,0,0,1
0.026092729937556403,0,0,1
0.03013869718905575,0,0,1
0.010954636565455566,0,0,1
0.027532232992384807,0,0,1
0.015191156005185391,0,0,1
0.07270038977840003,0,0,1
0.18249990551140574,0,0,1
0.028966124990664865,0,0,1
0.0981089292571482,0,0,1
0.058928610725227724,0,0,1
0.03136510512377164,0,0,1
0.031217669429570383,0,0,1
0.0212850539530097,0,0,1
0.02905953842620579,0,0,1
0.06956598275320744,0,0,1
0.14037082073001186,0,0,1
0.05207317553122468,0,0,1
0.31787974049821927,1,1,1
0.03447972076538086,0,0,1
0.06538068809445005,0,0,1
0.05557593349259802,0,0,1
0.043753477898998146,0,0,1
0.02778150889706348,0,0,1
0.0129083300648696,0,0,1
0.0359304008589006,0,0,1
0.029512432203164216,0,0,1
0.010916015974401326,0,0,1
0.08361247733014869,0,0,1
0.0475372365287333,0,0,1
0.014714386161092063,0,0,1
0.03252545111861311,0,0,1
0.03236512903700164,0,0,1
0.10076833367954975,0,0,1
0.0676468291106089,0,0,1
0.057467070754320115,0,0,1
0.02714833758063855,0,0,1
0.0832912418403476,0,0,1
0.026547527399877823,0,0,1
0.06939621292716451,0,0,1
0.0823722951877417,0,0,1
0.025647769784758245,0,0,1
0.019331054678449842,0,0,1
0.058038628422361335,0,0,1
0.030074366321610355,0,0,1
0.09768195355278728,0,0,1
0.06978357819128657,0,0,1
0.03828707050443181,0,0,1
0.09517583317028297,0,0,1
0.03321500784972353,0,0,1
0.08953795882112636,0,0,1
0.02685126653732235,0,0,1
0.025563648408866355,0,0,1
0.06336675585945259,0,0,1
0.03284881619854505,0,0,1
0.00690955863510685,0,0,1
0.0407949372807707,0,0,1
0.1917919739761941,0,0,1
0.09710483610119391,0,0,1
0.012074559451303578,0,0,1
0.020355567864560407,0,0,1
0.027606362136143158,0,0,1
0.06549820222718396,0,0,1
0.015824330547195075,0,0,1
0.02016927078921713,0,0,1
0.08178621945581228,0,0,1
0.05265661894943439,0,0,1
0.013392828473682616,0,0,1
0.2597879599553423,1,0,0
0.022159987227989907,0,0,1
0.018434137755635537,0,0,1
0.0218936347974918,0,0,1
0.04465409998298126,0,0,1
0.046841864030624826,0,0,1
0.11728532039045995,0,0,1
0.014337167739693223,0,0,1
0.03248050121605961,0,0,1
0.023847418272109254,0,0,1
0.0567620139828096,0,0,1
0.03206091487122948,0,0,1
0.039048800688410656,0,0,1
0.020927934067134977,0,0,1
0.11394428296010785,0,0,1
0.07942303149819951,0,0,1
0.04781410731959943,0,0,1
0.018340745250213498,0,0,1
0.02665652387618438,0,0,1
0.061703532067694494,0,0,1
0.01699545739228323,0,0,1
0.06703258762824339,0,0,1
0.05880206694897389,0,0,1
0.036485846609514594,0,0,1
0.01752142839927733,0,0,1
0.08774687657601062,0,0,1
0.10051952657613994,0,0,1
0.05408199562746012,0,0,1
0.022809751560777313,0,0,1
0.05695989406878643,0,0,1
0.03517799220095565,0,0,1
0.010699996856135563,0,0,1
0.2119814095520234,0,0,1
0.061689651826513314,0,0,1
0.025505771966340584,0,0,1
0.02175875735058721,0,0,1
0.05343021242827321,0,0,1
0.2967030502481621,1,0,0
0.026154342659824435,0,0,1
0.028677922341611616,0,0,1
0.1114113518229463,0,0,1
0.04376864323276246,0,0,1
0.059668391583485865,0,0,1
0.026064344989646538,0,0,1
0.06744398871122918,0,0,1
0.034789661444759035,0,0,1
0.039253196420075055,0,0,1
0.02256751009704041,0,0,1
0.019836998099053482,0,0,1
0.030967593774641866,0,0,1
0.03176263026824124,0,0,1
0.04039221559348105,0,0,1
0.03195932662850522,0,0,1
0.06508879786534118,0,0,1
0.04360978922400267,0,0,1
0.06349287943145525,0,0,1
0.028219211930872044,0,0,1
0.012596139097519133,0,0,1
0.03395269559986804,0,0,1
0.012113767284851362,0,0,1
0.03439495118115543,0,0,1
0.12399145402599071,0,0,1
0.06902649083121411,0,0,1
0.08130304851021165,0,0,1
0.025047131789962894,0,0,1
0.10018279540978371,0,0,1
0.016598268797496707,0,0,1
0.03943014328984033,0,0,1
0.008385644877098763,0,0,1
0.026310072568766073,0,0,1
0.03569875682828971,0,0,1
0.10505803290983792,0,0,1
0.09566417209175945,0,0,1
0.018448191328002017,0,0,1
0.023373926151103896,0,0,1
0.025015602973169005,0,0,1
0.03724139049947323,0,0,1
0.06909787348075336,0,0,1
0.023760911955257313,0,0,1
0.030363399197641503,0,0,1
0.11899863637626018,0,0,1
0.06893154288862897,0,0,1
0.11493161078215297,0,0,1
0.027914678308175622,0,0,1
0.1287970951369368,0,0,1
0.01326677962887326,0,0,1
0.017926950964309605,0,0,1
0.0298013045093088,0,0,1
0.043799918927295935,0,0,1
0.12010931192103813,0,0,1
0.011747448591282893,0,0,1
0.08888467886809416,0,0,1
0.026990595859201983,0,0,1
0.0696211437482021,0,0,1
0.02660598351713985,0,0,1
0.0390376988713127,0,0,1
0.03068825061371978,0,0,1
0.018719857566211816,0,0,1
0.08432066342809072,0,0,1
0.03890551993778526,0,0,1
0.013325857890230131,0,0,1
0.12837516080823197,0,0,1
0.03368484968873795,0,0,1
0.017551031509686354,0,0,1
0.03815598281392694,0,0,1
0.06990671319294854,0,0,1
0.026962690821193736,0,0,1
0.020565513328727424,0,0,1
0.060460218457396304,0,0,1
0.030445075554030507,0,0,1
0.027999831161178924,0,0,1
0.022903700358348943,0,0,1
0.025011740785012115,0,0,1
0.03874746460023266,0,0,1
0.08112711994053108,0,0,1
0.09809696827413934,0,0,1
0.09228455441921068,0,0,1
0.0934619618002831,0,0,1
0.10672879686618005,0,0,1
0.08626435202300121,0,0,1
0.04856206694113541,0,0,1
0.28090351773219513,1,0,0
0.043468501560656465,0,0,1
0.026345280648869585,0,0,1
0.03464423559477796,0,0,1
0.05142038915809257,0,0,1
0.032768350863895845,0,0,1
0.03481240849233245,0,0,1
0.03701705553823959,0,0,1
0.004789074126755155,0,0,1
0.02740248392993063,0,0,1
0.055798335440575865,0,0,1
0.05540196936080335,0,0,1
0.11751573481209607,0,0,1
0.13194510248653285,0,0,1
0.13600239547901397,0,0,1
0.0494933788499019,0,0,1
0.03356001786538674,0,0,1
0.047407140133591354,0,0,1
0.03680123613532329,0,0,1
0.023941462449790982,0,0,1
0.019216899871434868,0,0,1
0.04152420024227701,0,0,1
0.033997786632607885,0,0,1
0.021829450453996733,0,0,1
0.026978794817509977,0,0,1
0.02569392591438899,0,0,1
0.08911882152218177,0,0,1
0.060015288413691456,0,0,1
0.2093726902607621,0,0,1
0.03833941201388671,0,0,1
0.036568656557045776,0,0,1
0.03565957994333522,0,0,1
0.19635335403162413,0,0,1
0.04622352412021211,0,0,1
0.10214052594071256,0,0,1
0.014527021784489036,0,0,1
0.008382345858857264,0,0,1
0.03315401077314184,0,0,1
0.029666763411889983,0,0,1
0.3151759718609573,1,1,1
0.030634218989290727,0,0,1
0.016254489061675103,0,0,1
0.032823998900655814,0,0,1
0.036415669181994965,0,0,1
0.03537767105985079,0,0,1
0.03651072975103311,0,0,1
0.016711058517902243,0,0,1
0.040163583465030774,0,0,1
0.0644679979621567,0,0,1
0.015406573253944567,0,0,1
0.022456993880339303,0,0,1
0.15123486630760333,0,0,1
0.011539383373245693,0,0,1
0.05579293258773561,0,0,1
0.07493347416608964,0,0,1
0.02586043433119658,0,0,1
0.02140686065235533,0,0,1
0.1402911190378925,0,0,1
0.06778593511833131,0,0,1
0.03088835299750394,0,0,1
0.03392317779397995,0,0,1
0.17212236974777753,0,0,1
0.034593154802339265,0,0,1
0.01862240775829882,0,0,1
0.2549126318756038,1,0,0
0.03868244044120419,0,0,1
0.01422042443198408,0,0,1
0.026465256918213265,0,0,1
0.027391761169630536,0,0,1
0.08328104551917737,0,0,1
0.029955378880972303,0,0,1
0.05478156817522006,0,0,1
0.020302528763764902,0,0,1
0.028665205134209226,0,0,1
0.023232029358340945,0,0,1
0.02278218313104261,0,0,1
0.04872038133762979,0,0,1
0.207260814409348,0,0,1
0.01619143771773046,0,0,1
0.044251070037525174,0,0,1
0.03136972488304916,0,0,1
0.04731384511876389,0,0,1
0.028268115898159005,0,0,1
0.01380029350747869,0,0,1
0.0585075067273771,0,0,1
0.012358252278230107,0,0,1
0.012495645029429391,0,0,1
0.07592326650124294,0,0,1
0.24564391771864236,1,0,0
0.08249005446648895,0,0,1
0.04149151957138175,0,0,1
0.021282479433963507,0,0,1
0.019282377881343436,0,0,1
0.010654568251743912,0,0,1
0.04885875572166216,0,0,1
0.04961740523972784,0,0,1
0.018242632722657137,0,0,1
0.18455986769342195,0,0,1
0.2557321555794133,1,0,0
0.19170597200111197,0,0,1
0.03114599301756091,0,0,1
0.021482655674119465,0,0,1
0.03220507662183614,0,0,1
0.0323380163885014,0,0,1
0.027895873068446007,0,0,1
0.050864253084958434,0,0,1
0.050219042483624764,0,0,1
0.09264588897633508,0,0,1
0.0443419511125823,0,0,1
0.020110204996867553,0,0,1
0.0331741694755135,0,0,1
0.06616528823988703,0,0,1
0.0321049151824627,0,0,1
0.07716191758968069,0,0,1
0.016449900767205473,0,0,1
0.011943727260035985,0,0,1
0.04631389227283291,0,0,1
0.13385875440277767,0,0,1
0.02589864787456666,0,0,1
0.07496991823689081,0,0,1
0.0209086257905968,0,0,1
0.01244356173987533,0,0,1
0.04342217684649447,0,0,1
0.017103018237779065,0,0,1
0.045015912313138215,0,0,1
0.017540890033531296,0,0,1
0.09505029986558985,0,0,1
0.03077270458682566,0,0,1
0.10215303532011033,0,0,1
0.1326953213950891,0,0,1
0.13158543070045847,0,0,1
0.13733967712239717,0,0,1
0.032717002779006576,0,0,1
0.019562778840492446,0,0,1
0.030581469324058183,0,0,1
0.04036735674966252,0,0,1
0.024236940676545627,0,0,1
0.028344138052240873,0,0,1
0.031035553370010002,0,0,1
0.05508089127132305,0,0,1
0.053135234309429125,0,0,1
0.013355352656016617,0,0,1
0.02704817995495885,0,0,1
0.0506980679964546,0,0,1
0.03166791168682694,0,0,1
0.012285479776872443,0,0,1
0.03752873450977518,0,0,1
0.019109997634492993,0,0,1
0.03630919788261886,0,0,1
0.06827250947819374,0,0,1
0.09080795512719154,0,0,1
0.015295837861491622,0,0,1
0.25550194215245187,1,0,0
0.17833994759357977,0,0,1
0.008049797385530666,0,0,1
0.05169014925768551,0,0,1
0.025748137637832146,0,0,1
0.13286798818660778,0,0,1
0.18771544658845277,0,0,1
0.01473913069992676,0,0,1
0.1006840265097571,0,0,1
0.02536073082861796,0,0,1
0.027285880355165236,0,0,1
0.037524967089653846,0,0,1
0.22901350558182187,0,0,1
0.027956213568988208,0,0,1
0.014053456208921887,0,0,1
0.01562141437807547,0,0,1
0.035465997283924876,0,0,1
0.08879971756728973,0,0,1
0.06525439664448507,0,0,1
0.08568772466211513,0,0,1
0.04323144943207917,0,0,1
0.03013495872711025,0,0,1
0.03648686779826022,0,0,1
0.043520239703377685,0,0,1
0.1073964271573152,0,0,1
0.04108491863197272,0,0,1
0.06015392500811105,0,0,1
0.17452225008234215,0,0,1
0.06914507189301415,0,0,1
0.026552923328724585,0,0,1
0.021103505022445956,0,0,1
0.04135590919968428,0,0,1
0.04692652674535378,0,0,1
0.04455364173057114,0,0,1
0.03634488757194445,0,0,1
0.021796797922772025,0,0,1
0.06696680274237585,0,0,1
0.01002223973741847,0,0,1
0.08247039196213612,0,0,1
0.029894596541438754,0,0,1
0.03830193891297151,0,0,1
0.05269770664837057,0,0,1
0.02828155278915845,0,0,1
0.03369744467657691,0,0,1
0.03052244346754851,0,0,1
0.025861416058211992,0,0,1
0.06921060099103508,0,0,1
0.045683555053180246,0,0,1
0.05655847242574427,0,0,1
0.019853189748136078,0,0,1
0.021172505612831016,0,0,1
0.06979376822481033,0,0,1
0.034027097896043544,0,0,1
0.006311216282099607,0,0,1
0.07429018005352687,0,0,1
0.030136136514058085,0,0,1
0.05286944234568436,0,0,1
0.03243085199857285,0,0,1
0.030788021376645713,0,0,1
0.04668237966636781,0,0,1
0.034258488413860165,0,0,1
0.01050520507998367,0,0,1
0.10046350206034813,0,0,1
0.024979744264408344,0,0,1
0.009375194945549503,0,0,1
0.060496499438818095,0,0,1
0.026113885290915382,0,0,1
0.07338020420020112,0,0,1
0.03586762960573495,0,0,1
0.017772603713999358,0,0,1
0.06619930918595492,0,0,1
0.06544012001833488,0,0,1
0.17599648206983684,0,0,1
0.020200432080819807,0,0,1
0.01258397808181062,0,0,1
0.034294815253413956,0,0,1
0.15039607370535987,0,0,1
0.009127177500373994,0,0,1
0.11711660810885617,0,0,1
0.04462533738470724,0,0,1
0.04174495430555181,0,0,1
0.23546864616724442,0,0,1
0.023739151689777183,0,0,1
0.04070838328403887,0,0,1
0.1352011141232302,0,0,1
0.01779480250916028,0,0,1
0.15717469162527214,0,0,1
0.027049286476650235,0,0,1
0.04538635538211089,0,0,1
0.039318877255458,0,0,1
0.025484358518334502,0,0,1
0.02900774295501891,0,0,1
0.011976186070640837,0,0,1
0.11150721805519179,0,0,1
0.031139773679876304,0,0,1
0.06300612768286293,0,0,1
0.12439975197471898,0,0,1
0.029297905613352635,0,0,1
0.07576239301367901,0,0,1
0.04015414071835912,0,0,1
0.10551009997011536,0,0,1
0.016415821741953485,0,0,1
0.021555197218751963,0,0,1
0.030248718393196004,0,0,1
0.08602521640667811,0,0,1
0.060162588363392965,0,0,1
0.06387608538841998,0,0,1
0.01265437811000647,0,0,1
0.14082133571360267,0,0,1
0.0145391438344733,0,0,1
0.11907214207387745,0,0,1
0.06391573799596166,0,0,1
0.10568440418730651,0,0,1
0.015307796064136658,0,0,1
0.22340610113872453,0,0,1
0.04452642122696058,0,0,1
0.024198363644984643,0,0,1
0.04073144994044042,0,0,1
0.10283616111859246,0,0,1
0.054398072724773636,0,0,1
0.0379273870223229,0,0,1
0.048994415629695864,0,0,1
0.032099111275125033,0,0,1
0.036873130917010985,0,0,1
0.04855186907174997,0,0,1
0.24509251299515256,1,1,1
0.04600908712553433,0,0,1
0.018698076976930798,0,0,1
0.03429121131506591,0,0,1
0.01536796023536293,0,0,1
0.02721107010851511,0,0,1
0.10507261953147437,0,0,1
0.01662095199965945,0,0,1
0.02411394227855408,0,0,1
0.08364958844707295,0,0,1
0.1382576999524309,0,0,1
0.013266729761462703,0,0,1
0.05777286781774919,0,0,1
0.014694641570625232,0,0,1
0.02552816384359029,0,0,1
0.04283960417560415,0,0,1
0.030085072269184443,0,0,1
0.09012012235494472,0,0,1
0.021537079397934034,0,0,1
0.1746214493150216,0,0,1
0.028988448616010642,0,0,1
0.02796277970951695,0,0,1
0.06950645585098651,0,0,1
0.01963547154317222,0,0,1
0.009667534740292182,0,0,1
0.03906166068630885,0,0,1
0.02737205454843201,0,0,1
0.026055606415877917,0,0,1
0.05754558193805887,0,0,1
0.07720447387946758,0,0,1
0.033708816154091756,0,0,1
0.017538056896734044,0,0,1
0.21580433051462913,0,0,1
0.027392683100399506,0,0,1
0.3109125057542535,1,1,1
0.025383122357646015,0,0,1
0.07556409862164763,0,0,1
0.04566950025768137,0,0,1
0.06343074218644615,0,0,1
0.10887334980185448,0,0,1
0.010714211271826634,0,0,1
0.01093840137872335,0,0,1
0.08026023462634198,0,0,1
0.0217482936494821,0,0,1
0.04461679869670996,0,0,1
0.018130328734065147,0,0,1
0.03272892760126036,0,0,1
0.052912355533404495,0,0,1
0.01701893561519514,0,0,1
0.1563293597595826,0,0,1
0.02288611754236711,0,0,1
0.034602993815037904,0,0,1
0.05897478146289441,0,0,1
0.045838768028861866,0,0,1
0.04087739095333238,0,0,1
0.05613786227294828,0,0,1
0.04324942234624156,0,0,1
0.05974931403152752,0,0,1
0.0478359077009564,0,0,1
0.031316674778485584,0,0,1
0.12140948892071554,0,0,1
0.033740161465899844,0,0,1
0.014891090950471897,0,0,1
0.01610759045686605,0,0,1
0.07357110832680318,0,0,1
0.016646106267172,0,0,1
0.05178513566660452,0,0,1
0.0440971400754589,0,0,1
0.026039821042780308,0,0,1
0.023641701850487817,0,0,1
0.01935856010413617,0,0,1
0.026777118625382835,0,0,1
0.03529320330855572,0,0,1
0.06256623113452928,0,0,1
0.04402636864715979,0,0,1
0.0723550276693323,0,0,1
0.09870924336461802,0,0,1
0.33502624919138696,1,1,1
0.019602328302660954,0,0,1
0.03561470195889231,0,0,1
